"routeCode","busRegNo","serviceDate","schedDepart","schedArrive","headsign"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:05:00.000Z","2025-10-12T06:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:10:00.000Z","2025-10-12T06:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:15:00.000Z","2025-10-12T07:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:20:00.000Z","2025-10-12T07:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:25:00.000Z","2025-10-12T07:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:30:00.000Z","2025-10-12T07:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:35:00.000Z","2025-10-12T07:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:40:00.000Z","2025-10-12T07:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:45:00.000Z","2025-10-12T07:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:50:00.000Z","2025-10-12T07:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T06:55:00.000Z","2025-10-12T07:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:00:00.000Z","2025-10-12T07:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:05:00.000Z","2025-10-12T07:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:10:00.000Z","2025-10-12T07:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:15:00.000Z","2025-10-12T08:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:20:00.000Z","2025-10-12T08:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:25:00.000Z","2025-10-12T08:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:30:00.000Z","2025-10-12T08:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:35:00.000Z","2025-10-12T08:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:40:00.000Z","2025-10-12T08:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:45:00.000Z","2025-10-12T08:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:50:00.000Z","2025-10-12T08:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T07:55:00.000Z","2025-10-12T08:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:00:00.000Z","2025-10-12T08:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:05:00.000Z","2025-10-12T08:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:10:00.000Z","2025-10-12T08:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:15:00.000Z","2025-10-12T09:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:20:00.000Z","2025-10-12T09:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:25:00.000Z","2025-10-12T09:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:30:00.000Z","2025-10-12T09:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:35:00.000Z","2025-10-12T09:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:40:00.000Z","2025-10-12T09:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:45:00.000Z","2025-10-12T09:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:50:00.000Z","2025-10-12T09:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T08:55:00.000Z","2025-10-12T09:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:00:00.000Z","2025-10-12T09:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:05:00.000Z","2025-10-12T09:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:10:00.000Z","2025-10-12T09:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:15:00.000Z","2025-10-12T10:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:20:00.000Z","2025-10-12T10:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:25:00.000Z","2025-10-12T10:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:30:00.000Z","2025-10-12T10:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:35:00.000Z","2025-10-12T10:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:40:00.000Z","2025-10-12T10:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:45:00.000Z","2025-10-12T10:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:50:00.000Z","2025-10-12T10:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T09:55:00.000Z","2025-10-12T10:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:00:00.000Z","2025-10-12T10:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:05:00.000Z","2025-10-12T10:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:10:00.000Z","2025-10-12T10:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:15:00.000Z","2025-10-12T11:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:20:00.000Z","2025-10-12T11:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:25:00.000Z","2025-10-12T11:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:30:00.000Z","2025-10-12T11:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:35:00.000Z","2025-10-12T11:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:40:00.000Z","2025-10-12T11:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:45:00.000Z","2025-10-12T11:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:50:00.000Z","2025-10-12T11:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T10:55:00.000Z","2025-10-12T11:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:00:00.000Z","2025-10-12T11:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:05:00.000Z","2025-10-12T11:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:10:00.000Z","2025-10-12T11:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:15:00.000Z","2025-10-12T12:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:20:00.000Z","2025-10-12T12:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:25:00.000Z","2025-10-12T12:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:30:00.000Z","2025-10-12T12:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:35:00.000Z","2025-10-12T12:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:40:00.000Z","2025-10-12T12:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:45:00.000Z","2025-10-12T12:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:50:00.000Z","2025-10-12T12:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T11:55:00.000Z","2025-10-12T12:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:00:00.000Z","2025-10-12T12:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:05:00.000Z","2025-10-12T12:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:10:00.000Z","2025-10-12T12:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:15:00.000Z","2025-10-12T13:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:20:00.000Z","2025-10-12T13:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:25:00.000Z","2025-10-12T13:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:30:00.000Z","2025-10-12T13:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:35:00.000Z","2025-10-12T13:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:40:00.000Z","2025-10-12T13:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:45:00.000Z","2025-10-12T13:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:50:00.000Z","2025-10-12T13:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T12:55:00.000Z","2025-10-12T13:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:00:00.000Z","2025-10-12T13:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:05:00.000Z","2025-10-12T13:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:10:00.000Z","2025-10-12T13:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:15:00.000Z","2025-10-12T14:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:20:00.000Z","2025-10-12T14:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:25:00.000Z","2025-10-12T14:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:30:00.000Z","2025-10-12T14:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:35:00.000Z","2025-10-12T14:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:40:00.000Z","2025-10-12T14:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:45:00.000Z","2025-10-12T14:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:50:00.000Z","2025-10-12T14:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T13:55:00.000Z","2025-10-12T14:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:00:00.000Z","2025-10-12T14:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:05:00.000Z","2025-10-12T14:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:10:00.000Z","2025-10-12T14:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:15:00.000Z","2025-10-12T15:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:20:00.000Z","2025-10-12T15:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:25:00.000Z","2025-10-12T15:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:30:00.000Z","2025-10-12T15:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:35:00.000Z","2025-10-12T15:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:40:00.000Z","2025-10-12T15:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:45:00.000Z","2025-10-12T15:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:50:00.000Z","2025-10-12T15:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T14:55:00.000Z","2025-10-12T15:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:00:00.000Z","2025-10-12T15:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:05:00.000Z","2025-10-12T15:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:10:00.000Z","2025-10-12T15:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:15:00.000Z","2025-10-12T16:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:20:00.000Z","2025-10-12T16:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:25:00.000Z","2025-10-12T16:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:30:00.000Z","2025-10-12T16:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:35:00.000Z","2025-10-12T16:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:40:00.000Z","2025-10-12T16:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:45:00.000Z","2025-10-12T16:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:50:00.000Z","2025-10-12T16:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T15:55:00.000Z","2025-10-12T16:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:00:00.000Z","2025-10-12T16:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:05:00.000Z","2025-10-12T16:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:10:00.000Z","2025-10-12T16:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:15:00.000Z","2025-10-12T17:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:20:00.000Z","2025-10-12T17:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:25:00.000Z","2025-10-12T17:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:30:00.000Z","2025-10-12T17:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:35:00.000Z","2025-10-12T17:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:40:00.000Z","2025-10-12T17:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:45:00.000Z","2025-10-12T17:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:50:00.000Z","2025-10-12T17:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T16:55:00.000Z","2025-10-12T17:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:00:00.000Z","2025-10-12T17:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:05:00.000Z","2025-10-12T17:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:10:00.000Z","2025-10-12T17:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:15:00.000Z","2025-10-12T18:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:20:00.000Z","2025-10-12T18:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:25:00.000Z","2025-10-12T18:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:30:00.000Z","2025-10-12T18:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:35:00.000Z","2025-10-12T18:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:40:00.000Z","2025-10-12T18:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:45:00.000Z","2025-10-12T18:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:50:00.000Z","2025-10-12T18:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T17:55:00.000Z","2025-10-12T18:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:00:00.000Z","2025-10-12T18:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:05:00.000Z","2025-10-12T18:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:10:00.000Z","2025-10-12T18:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:15:00.000Z","2025-10-12T19:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:20:00.000Z","2025-10-12T19:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:25:00.000Z","2025-10-12T19:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:30:00.000Z","2025-10-12T19:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:35:00.000Z","2025-10-12T19:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:40:00.000Z","2025-10-12T19:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:45:00.000Z","2025-10-12T19:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:50:00.000Z","2025-10-12T19:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T18:55:00.000Z","2025-10-12T19:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:00:00.000Z","2025-10-12T19:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:05:00.000Z","2025-10-12T19:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:10:00.000Z","2025-10-12T19:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:15:00.000Z","2025-10-12T20:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:20:00.000Z","2025-10-12T20:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:25:00.000Z","2025-10-12T20:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:30:00.000Z","2025-10-12T20:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:35:00.000Z","2025-10-12T20:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:40:00.000Z","2025-10-12T20:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:45:00.000Z","2025-10-12T20:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:50:00.000Z","2025-10-12T20:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T19:55:00.000Z","2025-10-12T20:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:00:00.000Z","2025-10-12T20:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:05:00.000Z","2025-10-12T20:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:10:00.000Z","2025-10-12T20:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:15:00.000Z","2025-10-12T21:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:20:00.000Z","2025-10-12T21:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:25:00.000Z","2025-10-12T21:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:30:00.000Z","2025-10-12T21:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:35:00.000Z","2025-10-12T21:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:40:00.000Z","2025-10-12T21:25:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:45:00.000Z","2025-10-12T21:30:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:50:00.000Z","2025-10-12T21:35:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T20:55:00.000Z","2025-10-12T21:40:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:00:00.000Z","2025-10-12T21:45:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:05:00.000Z","2025-10-12T21:50:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:10:00.000Z","2025-10-12T21:55:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:15:00.000Z","2025-10-12T22:00:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:20:00.000Z","2025-10-12T22:05:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:25:00.000Z","2025-10-12T22:10:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:30:00.000Z","2025-10-12T22:15:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:35:00.000Z","2025-10-12T22:20:00.000Z","Puttalam - Chilaw"
"R009","NB-1005","2025-10-12T00:00:00.000Z","2025-10-12T21:40:00.000Z","2025-10-12T22:25:00.000Z","Puttalam - Chilaw"
